,Player ID,Player Name,Age,Gender,Country,Favorite Game Genre,Email,Game ID,Total Playtime,Total Wins,Total Losses,Kill/Death Ratio,Experience Points (XP),Achievements Unlocked,Game Title,Genre,Release Date,Publisher,Platform,Average Playtime,Metacritic Score
4703,4014,Emma Johnson,49.0,F,France,RPG,czvkmssx@example.com,4403,108,35,83,3.310893192764067,7463,21,Mystery of Duty,FPS,2022-01-01,Publisher18,Switch,36.0,93
4704,4020,Olivia Davis,62.0,F,Germany,Adventure,tlouwusv@example.com,1330,108,8,39,1.826026461929515,9303,50,Quest of Duty,Sports,2022-01-01,Publisher1,Switch,45.0,105
4705,4021,Sophia Brown,56.0,M,Australia,Adventure,kihgfpoe@example.com,915,157,45,82,1.892497480746454,2005,44,Heroes Legends,Sports,2022-01-01,Publisher19,Switch,,78
4706,4024,William Moore,55.0,M,USA,Strategy,ysfskgoh@example.com,862,112,74,39,4.235768047793513,8577,29,Space Chronicles,Strategy,2022-01-01,Publisher4,Switch,94.0,90
4707,4027,Michael Smith,35.0,Other,UK,Adventure,dcbornsz@example.com,2999,92,21,77,3.709812870993391,9874,2,Space Empire,Sports,2022-01-01,Publisher20,Switch,42.0,79
4708,4029,Daniel Smith,12.0,F,USA,Simulation,uxgrnsrg@example.com,2562,30,12,36,2.2294150671379156,1187,48,Heroes of Warcraft,FPS,2022-01-01,Publisher16,PC,74.0,73
4709,4525,Michael Johnson,12.0,M,France,Simulation,zsdwiilh@example.com,2562,37,13,23,1.3836769634421016,2465,23,Heroes of Warcraft,FPS,2022-01-01,Publisher16,PC,74.0,73
4710,4029,Daniel Smith,12.0,F,USA,Simulation,uxgrnsrg@example.com,4475,60,88,83,2.0525535991569632,2964,30,Space Legends,RPG,2022-01-01,Publisher13,Switch,100.0,76
4711,4034,Sophia Taylor,50.0,Other,Canada,Adventure,jdcjsovp@example.com,4680,174,100,52,2.210327552913774,1416,33,Quest Quest,RPG,2022-01-01,Publisher3,Xbox Series X,20.0,104
4712,4035,Olivia Johnson,,M,UK,Action,mdunizkd@example.com,4521,126,73,25,3.5763064361484305,3755,10,Quest Saga,Adventure,2022-01-01,Publisher16,Switch,78.0,86
4713,4037,Michael Johnson,24.0,Other,Germany,Simulation,tzekwdlm@example.com,4451,115,82,64,1.0637309338977812,4014,42,Fantasy Quest,RPG,2022-01-01,Publisher8,PS5,91.0,82
4714,4038,Olivia Wilson,11.0,M,Australia,Adventure,viwwwbrk@example.com,3939,176,24,61,2.9046185100892137,2862,31,Fantasy Journey,Strategy,2022-01-01,Publisher5,Xbox Series X,96.0,74
4715,4272,Sophia Williams,36.0,Other,Australia,Adventure,gogqccjg@example.com,3939,22,15,71,0.663773692347561,9736,6,Fantasy Journey,Strategy,2022-01-01,Publisher5,Xbox Series X,96.0,74
4716,4325,Michael Miller,,Other,Germany,Adventure,xqujalzc@example.com,3939,167,68,76,3.3707911339544734,5070,23,Fantasy Journey,Strategy,2022-01-01,Publisher5,Xbox Series X,96.0,74
4717,4039,William Smith,48.0,F,UK,Action,txvjkxyd@example.com,1641,88,46,8,4.758426283728907,5690,6,Heroes Journey,Adventure,2022-01-01,Publisher8,Xbox Series X,,79
4718,4698,Daniel Moore,67.0,Other,Australia,Action,ybrltxjz@example.com,1641,25,72,46,2.570874859809196,6166,45,Heroes Journey,Adventure,2022-01-01,Publisher8,Xbox Series X,,79
4719,4040,Emma Smith,13.0,Other,Australia,Action,fziewdmb@example.com,1298,74,93,20,1.073317809659466,3103,14,War of Duty,Adventure,2022-01-01,Publisher5,Switch,,66
4720,4041,Ava Taylor,,Other,Germany,Adventure,cbqxljnj@example.com,821,160,21,10,3.228950060912782,5251,5,War Quest,FPS,2022-01-01,Publisher17,Xbox Series X,84.0,103
4721,4042,Emma Smith,51.0,M,UK,Action,qnrvtgou@example.com,4936,107,71,66,3.9615708908733183,8629,3,Fantasy Legends,Adventure,2022-01-01,Publisher15,Xbox Series X,49.0,99
4722,4043,John Taylor,41.0,F,UK,Adventure,ezmupvhj@example.com,1491,151,15,52,1.6020284109460374,9564,27,Magic Empire,Sports,2022-01-01,Publisher9,Xbox Series X,37.0,74
4723,4147,John Smith,11.0,F,Australia,Adventure,grkkbqfw@example.com,1491,2,89,74,2.28795053840936,8874,49,Magic Empire,Sports,2022-01-01,Publisher9,Xbox Series X,37.0,74
4724,4045,James Moore,11.0,M,France,Simulation,lxhgdxqx@example.com,2581,179,72,2,1.0868798034085032,9513,12,Magic World,Adventure,2022-01-01,Publisher7,PC,,88
4725,4045,James Moore,11.0,M,France,Simulation,lxhgdxqx@example.com,5029,195,86,45,1.4606088552434637,5223,3,Space Legends,RPG,2022-01-01,Publisher3,PS5,,87
4726,4046,Ava Miller,14.0,F,Australia,Action,wluxvpvs@example.com,1883,146,86,81,3.391403946459636,401,10,Mystery Saga,Adventure,2022-01-01,Publisher1,Switch,82.0,82
4727,4628,Olivia Miller,41.0,M,Canada,Simulation,eyowxfps@example.com,1883,128,35,87,0.9955037763659846,8646,14,Mystery Saga,Adventure,2022-01-01,Publisher1,Switch,82.0,82
4728,4046,Ava Miller,14.0,F,Australia,Action,wluxvpvs@example.com,128,40,43,93,2.6553013200990954,8434,19,War Saga,Strategy,2022-01-01,Publisher4,Switch,74.0,86
4729,4094,Olivia Wilson,37.0,,USA,RPG,sbxrrbhe@example.com,128,133,37,15,2.1806432853199076,3419,2,War Saga,Strategy,2022-01-01,Publisher4,Switch,74.0,86
4730,4049,Emma Johnson,15.0,M,Germany,RPG,ecegnfxx@example.com,455,147,69,99,4.755414656670775,1893,49,Space of Warcraft,FPS,2022-01-01,Publisher20,Xbox Series X,,82
4731,4049,Emma Johnson,15.0,M,Germany,RPG,ecegnfxx@example.com,629,179,20,34,2.84578556501685,1512,27,War of Warcraft,Adventure,2022-01-01,Publisher7,PS5,21.0,80
4732,4055,Michael Taylor,10.0,Other,Australia,Strategy,iduprqlj@example.com,1145,106,47,5,1.616179021686441,4340,50,War Quest,Strategy,2022-01-01,Publisher3,Switch,,93
4733,4058,Olivia Davis,25.0,M,Australia,RPG,uokjojzy@example.com,2066,178,80,50,1.4402203549776282,2679,45,Mystery Chronicles,Sports,2022-01-01,Publisher16,PC,,75
4734,4863,William Wilson,30.0,Other,Germany,Simulation,jwzkqsxl@example.com,2066,198,83,83,0.7713360159639644,6362,22,Mystery Chronicles,Sports,2022-01-01,Publisher16,PC,,75
4735,4061,Sophia Brown,31.0,Other,Canada,Simulation,vuhienme@example.com,3716,195,0,94,2.6818787013156378,2097,36,Adventure Chronicles,RPG,2022-01-01,Publisher2,Switch,23.0,91
4736,4204,Ava Moore,43.0,M,Australia,Simulation,dshstfwl@example.com,3716,28,97,50,2.7551648990773017,2838,40,Adventure Chronicles,RPG,2022-01-01,Publisher2,Switch,23.0,91
4737,4061,Sophia Brown,31.0,Other,Canada,Simulation,vuhienme@example.com,3293,163,98,68,3.0742438384693807,8774,24,Heroes Saga,Strategy,2022-01-01,Publisher11,PS5,56.0,90
4738,4068,William Davis,28.0,Other,Canada,Simulation,sdqxhhyg@example.com,3783,200,18,0,0.835069258511832,7103,28,Battle of Duty,FPS,2022-01-01,Publisher14,PC,29.0,105
4739,4069,Sophia Davis,38.0,F,Australia,Strategy,jekzoovl@example.com,4393,158,88,8,2.4209841803815415,5389,40,Mystery Chronicles,Sports,2022-01-01,Publisher3,Xbox Series X,65.0,101
4740,4070,James Taylor,39.0,F,Germany,Simulation,czofqidy@example.com,1645,114,21,80,4.867240412515608,7807,36,Space Saga,Strategy,2022-01-01,Publisher1,Switch,63.0,101
4741,4072,Daniel Williams,34.0,F,USA,Adventure,jmanklcf@example.com,1587,122,15,66,0.6439947058023023,120,38,Quest of Warcraft,Adventure,2022-01-01,Publisher17,Switch,63.0,95
4742,4078,Olivia Smith,35.0,Other,Germany,Strategy,spvihmzt@example.com,1295,95,43,25,1.5185154288417668,3561,11,Magic of Warcraft,Strategy,2022-01-01,Publisher7,Xbox Series X,28.0,73
4743,4082,John Taylor,45.0,F,USA,Action,zjvpuvsa@example.com,1076,71,59,81,3.0647029258654666,3277,43,Fantasy Quest,Strategy,2022-01-01,Publisher7,Xbox Series X,94.0,90
4744,4082,John Taylor,45.0,F,USA,Action,zjvpuvsa@example.com,1824,58,31,52,4.955893011690414,598,26,Legends Saga,Sports,2022-01-01,Publisher1,Switch,24.0,104
4745,4086,Ava Miller,38.0,F,USA,Strategy,waundzvf@example.com,2338,152,10,88,2.146340729417068,7717,39,Magic Journey,Sports,2022-01-01,Publisher7,PS5,22.0,82
4746,4087,John Brown,69.0,Other,France,Simulation,casnaeso@example.com,3333,93,53,41,3.8069795780099076,5422,6,Quest of Warcraft,RPG,2022-01-01,Publisher14,PS5,93.0,88
4747,4087,John Brown,69.0,Other,France,Simulation,casnaeso@example.com,2166,199,72,98,1.8857790217582326,5892,16,Fantasy Quest,RPG,2022-01-01,Publisher19,Xbox Series X,,85
4748,4188,Olivia Johnson,11.0,F,USA,RPG,fnubfdya@example.com,2166,26,76,45,4.48064406207872,9457,21,Fantasy Quest,RPG,2022-01-01,Publisher19,Xbox Series X,,85
4749,4208,Emma Smith,36.0,Other,UK,Action,pseowxvv@example.com,2166,72,31,96,1.8150108497822088,7807,39,Fantasy Quest,RPG,2022-01-01,Publisher19,Xbox Series X,,85
4750,4089,John Williams,37.0,M,UK,Adventure,flfxyujb@example.com,2979,140,10,77,1.1178653826001175,6,47,Adventure Quest,Adventure,2022/01/01,Publisher8,PS5,,66
4751,4090,Daniel Moore,54.0,F,UK,Simulation,subwkcka@example.com,1437,136,17,32,0.6595505559538495,8337,44,Heroes Journey,Unknown,2022-01-01,Publisher8,PC,37.0,101
4752,4714,James Miller,67.0,M,USA,Action,ewjqvnca@example.com,1437,47,20,10,4.523959700048649,3463,19,Heroes Journey,Unknown,2022-01-01,Publisher8,PC,37.0,101
4753,4092,Daniel Moore,41.0,M,Germany,Simulation,nsvfwfjc@example.com,4763,155,68,85,0.7885920813468315,628,49,War Legends,Strategy,2022-01-01,Publisher20,PC,,95
4754,4095,William Wilson,31.0,M,Australia,Adventure,zmzfklgm@example.com,742,138,43,25,0.6416958407853204,3451,0,Magic Quest,Adventure,2022-01-01,Publisher3,PC,46.0,77
4755,4099,Daniel Wilson,44.0,,Germany,RPG,kqamthbj@example.com,2931,76,86,17,1.2647468190798792,4769,19,War Saga,RPG,2022-01-01,Publisher1,PC,63.0,86
4756,4101,Michael Taylor,61.0,,UK,Strategy,aihwgueg@example.com,3178,162,95,62,2.440132602719011,8577,12,Fantasy Chronicles,Strategy,2022-01-01,Publisher7,PS5,53.0,96
4757,4102,James Wilson,38.0,F,Canada,Adventure,znsqycqh@example.com,292,33,45,17,0.711080340164624,2837,25,Adventure World,Adventure,2022-01-01,Publisher16,Switch,94.0,98
4758,4112,Sophia Taylor,58.0,F,USA,Action,itxfucsc@example.com,1221,186,58,35,2.414943475307925,6137,39,Magic Saga,Strategy,2022-01-01,Publisher18,PC,97.0,106
4759,4114,William Davis,19.0,M,UK,Strategy,octfohzi@example.com,2265,93,49,93,3.142618107367347,3063,33,Adventure Empire,Strategy,2022-01-01,Publisher2,PC,96.0,90
4760,4115,John Smith,26.0,F,UK,Strategy,iddkprzo@example.com,4481,143,62,1,4.649967381525621,7739,6,Quest World,RPG,2022-01-01,Publisher5,Switch,33.0,75
4761,4124,Michael Davis,36.0,F,France,Adventure,ivvwswjd@example.com,925,30,75,6,4.5468436570967095,795,36,Magic of Duty,RPG,2022-01-01,Publisher14,PS5,,77
4762,4125,Jane Brown,,Other,Canada,Adventure,jmlnpjke@example.com,2511,113,60,12,2.3560000908580814,7453,10,Mystery Legends,Adventure,2022-01-01,Publisher4,Switch,24.0,65
4763,4536,John Miller,44.0,Other,Australia,RPG,vtsigzhe@example.com,2511,43,62,2,3.0773340032961696,6680,43,Mystery Legends,Adventure,2022-01-01,Publisher4,Switch,24.0,65
4764,4125,Jane Brown,,Other,Canada,Adventure,jmlnpjke@example.com,680,109,43,77,1.8412143942995443,4911,0,Legends Empire,Adventure,2022-01-01,Publisher10,PS5,82.0,100
4765,4126,Jane Smith,,Other,UK,Adventure,vpqesagu@example.com,5075,118,13,80,4.188986758217497,2673,33,War Empire,FPS,2022-01-01,Publisher18,Switch,29.0,74
4766,4216,John Williams,42.0,Other,USA,Strategy,tocyhoby@example.com,5075,61,9,33,1.7228462596886434,7283,28,War Empire,FPS,2022-01-01,Publisher18,Switch,29.0,74
4767,4128,John Jones,63.0,F,Germany,Simulation,ymplravg@example.com,2807,190,26,87,3.3896207163264096,3227,40,Magic Quest,Sports,2022-01-01,Publisher10,Switch,69.0,102
4768,4646,John Wilson,57.0,Other,USA,Action,fijxomnj@example.com,2807,196,53,42,0.555094036844962,5093,9,Magic Quest,Sports,2022-01-01,Publisher10,Switch,69.0,102
4769,4140,William Jones,67.0,M,Australia,Action,iryoudnd@example.com,713,135,52,69,3.457577808964479,6192,33,Heroes World,Sports,2022-01-01,Publisher8,PS5,27.0,81
4770,4144,William Brown,38.0,F,Australia,Action,cbwsxual@example.com,3977,103,34,88,4.508038655189912,1828,24,Mystery Empire,RPG,2022-01-01,Publisher9,Xbox Series X,24.0,93
4771,4148,Olivia Johnson,29.0,F,Germany,Strategy,hkbnodoz@example.com,3018,60,87,80,1.8519487440058593,3740,32,Heroes World,Sports,2022-01-01,Publisher10,Xbox Series X,90.0,77
4772,4148,Olivia Johnson,29.0,F,Germany,Strategy,hkbnodoz@example.com,4333,182,47,37,2.5700832975339045,9674,31,Magic World,FPS,2022-01-01,Publisher17,Xbox Series X,,75
4773,4620,Michael Brown,45.0,F,Australia,Action,yzntwiwl@example.com,4333,5,43,75,4.257770949192113,526,38,Magic World,FPS,2022-01-01,Publisher17,Xbox Series X,,75
4774,4150,John Wilson,35.0,Other,Germany,Adventure,zcyyppru@example.com,4625,134,47,89,4.322323439117806,1131,48,Battle World,Strategy,2022-01-01,Publisher7,PS5,74.0,70
4775,4153,Sophia Brown,25.0,Other,UK,Strategy,qheqhzay@example.com,4357,20,30,39,1.1735554995345099,7602,14,Heroes Chronicles,Adventure,2022-01-01,Publisher20,PS5,58.0,82
4776,4158,Olivia Wilson,69.0,M,Canada,Simulation,clbxdzvf@example.com,2367,100,26,38,3.24797292262852,8910,14,Mystery Quest,Strategy,2022-01-01,Publisher18,Xbox Series X,90.0,99
4777,4161,Jane Johnson,15.0,F,France,Simulation,tdwjdxyl@example.com,2517,49,38,45,2.179325405329195,2526,20,Space of Duty,FPS,2022-01-01,Publisher20,Xbox Series X,29.0,71
4778,4163,James Johnson,47.0,M,Germany,Adventure,mflfyqqi@example.com,4770,19,32,51,3.026193352083793,4922,44,Quest Legends,FPS,2022-01-01,Publisher13,Xbox Series X,78.0,90
4779,4886,Michael Smith,24.0,F,UK,Adventure,yvakcran@example.com,4770,89,91,26,1.9253538179563063,3823,14,Quest Legends,FPS,2022-01-01,Publisher13,Xbox Series X,78.0,90
4780,4165,Daniel Jones,22.0,M,Australia,Strategy,fjhgzlia@example.com,3392,116,73,72,1.4267818408098234,6577,44,Adventure Legends,RPG,2022-01-01,Publisher20,PC,66.0,91
4781,4166,Olivia Smith,42.0,M,USA,Simulation,sccxphwz@example.com,5040,72,56,63,4.620258648070029,2221,41,War of Duty,FPS,2022-01-01,Publisher11,PC,,90
4782,4170,Ava Wilson,11.0,,France,Simulation,kksliood@example.com,3496,82,98,84,2.5862060426796316,2109,31,Adventure World,FPS,2022-01-01,Publisher17,PS5,,79
4783,4174,Ava Smith,20.0,Other,France,RPG,gkflpawh@example.com,4587,76,56,23,1.6612977211963451,6415,7,Adventure Journey,RPG,2022-01-01,Publisher10,Switch,36.0,92
4784,4175,Olivia Brown,16.0,Other,Germany,Strategy,hulazbaq@example.com,5060,136,30,94,0.6047623136324495,4732,31,Quest Empire,Adventure,2022-01-01,Publisher5,Switch,,78
4785,4179,John Williams,32.0,Other,Australia,Simulation,cutgsdds@example.com,3109,46,13,10,1.9433969553443369,5452,35,Quest Saga,Adventure,2022-01-01,Publisher1,Xbox Series X,81.0,71
4786,4187,Olivia Jones,38.0,Other,Canada,Action,jtqhdfqa@example.com,2172,59,52,92,3.658699321867263,300,1,Fantasy of Warcraft,Unknown,2022-01-01,Publisher4,Switch,32.0,87
4787,4192,Daniel Miller,17.0,F,UK,RPG,mdlltmuz@example.com,4500,31,38,74,0.6280403479689761,4479,43,Battle Empire,Adventure,2022-01-01,Publisher17,Xbox Series X,85.0,68
4788,4194,Michael Moore,,Other,Canada,Simulation,ywseucxx@example.com,219,46,90,38,3.589402906975721,5753,5,Adventure Saga,Adventure,2022-01-01,Publisher6,PS5,90.0,82
4789,4196,William Moore,27.0,M,USA,RPG,tjjbvkbp@example.com,4015,174,53,81,4.2509886645252095,7809,47,War of Duty,RPG,2022-01-01,Publisher9,PS5,48.0,87
4790,4196,William Moore,27.0,M,USA,RPG,tjjbvkbp@example.com,2564,70,69,96,0.6288230624531567,4233,16,Heroes Saga,Strategy,2022-01-01,Publisher5,Xbox Series X,47.0,90
4791,4198,William Miller,18.0,M,USA,RPG,flolgyww@example.com,3236,21,17,27,4.148714986587462,4188,42,Fantasy Journey,Sports,2022-01-01,Publisher17,Switch,76.0,67
4792,4199,Michael Johnson,61.0,M,UK,Adventure,xknuupas@example.com,2509,164,85,94,2.083534795703509,4953,43,Mystery Quest,FPS,2022-01-01,Publisher14,Xbox Series X,79.0,88
4793,4205,Jane Wilson,62.0,Other,UK,RPG,lgidszgr@example.com,2960,36,56,40,3.4965334242778283,348,10,Battle Saga,Sports,2022-01-01,Publisher7,PS5,66.0,84
4794,4206,Jane Moore,54.0,F,France,Action,philhlzp@example.com,709,139,79,35,3.4904629991305627,6399,4,Magic Quest,RPG,2022-01-01,Publisher5,PS5,76.0,101
4795,4210,Sophia Brown,,M,Australia,Simulation,oqijdpta@example.com,1430,11,93,7,1.4891902703790911,3175,4,Fantasy Saga,Sports,2022-01-01,Publisher9,Switch,39.0,85
4796,4210,Sophia Brown,,M,Australia,Simulation,oqijdpta@example.com,2251,47,70,26,2.0115455881423543,4679,40,Legends Empire,FPS,2022-01-01,Publisher1,PS5,25.0,88
4797,4211,Michael Williams,38.0,Other,Germany,Simulation,gwkaljny@example.com,3155,199,87,87,0.8047627200669254,4449,35,Quest Legends,Strategy,2022-01-01,Publisher7,Switch,27.0,102
4798,4217,William Jones,23.0,M,Australia,Adventure,lhfijpfj@example.com,388,102,69,5,1.5321623731501761,3710,13,Adventure Chronicles,Sports,2022-01-01,Publisher18,Switch,73.0,75
4799,4218,Ava Moore,48.0,M,Australia,Simulation,udbadold@example.com,1005,103,95,73,1.515171028935235,4016,1,Heroes Quest,Adventure,2022-01-01,Publisher16,Switch,,87
4800,4219,Ava Brown,47.0,,USA,Adventure,xekybttp@example.com,4343,24,71,53,1.522744275640649,486,41,Magic Quest,Strategy,2022-01-01,Publisher16,Switch,27.0,84
4801,4221,Emma Davis,27.0,F,UK,Action,zbznpqeq@example.com,4692,32,6,40,4.060921219327792,5680,34,Mystery Saga,FPS,2022-01-01,Publisher5,PC,40.0,88
4802,4222,Sophia Williams,21.0,F,France,Adventure,lkgmjynt@example.com,595,7,22,24,2.656305595944566,7433,17,Mystery Legends,Adventure,2022-01-01,Publisher15,Xbox Series X,30.0,86
4803,4222,Sophia Williams,21.0,F,France,Adventure,lkgmjynt@example.com,3686,145,41,99,3.262434047176999,3266,37,War of Warcraft,RPG,2022-01-01,Publisher5,PS5,,77
4804,4228,John Jones,19.0,,France,RPG,hqalufyo@example.com,3920,43,99,36,2.8520148403204297,997,23,Space of Warcraft,Adventure,2022-01-01,Publisher15,Switch,67.0,88
4805,4229,Olivia Jones,19.0,F,Germany,RPG,senjcgcu@example.com,501,58,80,5,1.033162943049056,1553,25,Fantasy Journey,Sports,2022-01-01,Publisher13,PC,46.0,63
4806,4230,Michael Smith,46.0,F,UK,Adventure,rtpdknlo@example.com,1457,191,97,39,4.674762245109759,7896,46,Space Legends,Adventure,2022-01-01,Publisher9,PS5,,78
4807,4235,James Taylor,34.0,Other,USA,RPG,qtpckxjj@example.com,3915,87,76,60,3.5700060281762,5117,38,Adventure World,Sports,2022-01-01,Publisher1,PC,39.0,96
4808,4235,James Taylor,34.0,Other,USA,RPG,qtpckxjj@example.com,3915,87,76,60,3.5700060281762,5117,38,Adventure World,Sports,2022-01-01,Publisher1,PC,39.0,96
4809,4235,James Taylor,34.0,Other,USA,RPG,qtpckxjj@example.com,2600,64,5,72,0.5176028012260016,5865,49,Magic Quest,FPS,2022-01-01,Publisher17,Switch,44.0,78
4810,4235,James Taylor,34.0,Other,USA,RPG,qtpckxjj@example.com,2600,64,5,72,0.5176028012260016,5865,49,Magic Quest,FPS,2022-01-01,Publisher17,Switch,44.0,78
4811,4240,William Williams,19.0,M,Germany,RPG,qkkrduzi@example.com,1642,79,20,26,3.1889781101037182,6832,7,Legends Saga,Adventure,2022-01-01,Publisher20,PC,69.0,102
4812,4241,Emma Brown,11.0,M,Canada,Simulation,hqrscouz@example.com,372,64,35,19,0.613106738029391,443,23,Mystery Empire,RPG,2022-01-01,Publisher5,PS5,43.0,80
4813,4243,Olivia Moore,57.0,Other,UK,Action,ctqdmhrw@example.com,4710,18,22,43,3.1539230921810044,2013,12,War World,Adventure,2022-01-01,Publisher5,Switch,,78
4814,4504,Emma Williams,67.0,M,France,Adventure,rpbhmrwy@example.com,4710,130,41,53,4.942284598001186,7258,33,War World,Adventure,2022-01-01,Publisher5,Switch,,78
4815,4244,James Moore,54.0,M,Germany,RPG,qowujafg@example.com,2380,48,99,50,2.96827064216795,9831,12,Battle Journey,RPG,2022-01-01,Publisher17,PS5,,96
4816,4245,John Jones,35.0,F,Australia,Action,vignqirn@example.com,1590,64,19,68,2.9895817033324246,754,6,Legends of Duty,FPS,2022-01-01,Publisher1,PC,56.0,85
4817,4245,John Jones,35.0,F,Australia,Action,vignqirn@example.com,1466,96,16,43,4.604687860556002,5,6,Adventure Empire,Strategy,2022-01-01,Publisher11,Switch,66.0,81
4818,4246,Ava Wilson,57.0,M,Germany,Simulation,izledrcj@example.com,3947,15,16,82,1.077857396246292,9149,7,Heroes Chronicles,Sports,2022-01-01,Publisher16,PS5,33.0,94
4819,4251,James Jones,62.0,Other,Canada,Strategy,ovvpigkq@example.com,3747,105,91,100,2.1729917944073573,2375,6,Magic of Duty,FPS,2022-01-01,Publisher12,Switch,68.0,75
4820,4463,Emma Davis,67.0,M,Germany,Strategy,rhgzzkce@example.com,3747,18,6,59,4.181360203640896,715,22,Magic of Duty,FPS,2022-01-01,Publisher12,Switch,68.0,75
4821,4252,Emma Miller,17.0,Other,Australia,Adventure,krlmontr@example.com,206,42,50,3,3.58108676088533,9742,17,Space World,FPS,2022-01-01,Publisher5,Switch,87.0,72
4822,4252,Emma Miller,17.0,Other,Australia,Adventure,krlmontr@example.com,356,178,9,65,1.1925903907067144,9348,18,Magic of Warcraft,Adventure,2022-01-01,Publisher16,PC,36.0,78
4823,4433,Daniel Miller,41.0,F,Germany,RPG,zilbouwp@example.com,356,97,64,7,4.00108828222187,5035,43,Magic of Warcraft,Adventure,2022-01-01,Publisher16,PC,36.0,78
4824,4254,James Brown,63.0,,United States,Action,fsieauxu@example.com,2761,68,60,31,2.2926260491173576,6317,10,Space Saga,Sports,2022-01-01,Publisher7,PC,,88
4825,4260,James Jones,23.0,M,Canada,Simulation,zznqyamh@example.com,1303,65,90,63,4.918112474377787,2863,1,Quest of Warcraft,Adventure,2022-01-01,Publisher13,PS5,49.0,97
4826,4262,John Davis,60.0,Other,Australia,Action,wuhpkgnn@example.com,655,194,39,3,4.557368613230341,3217,0,Mystery Quest,Strategy,2022-01-01,Publisher7,PC,87.0,60
4827,4264,John Moore,12.0,Other,UK,Action,bcsmpqpj@example.com,4109,70,2,6,4.754721512210289,6288,43,Adventure of Duty,Adventure,2022-01-01,Publisher6,Switch,48.0,103
4828,4266,Emma Taylor,62.0,Other,UK,Strategy,zrotcbzc@example.com,650,109,15,78,4.001582246553298,840,30,Quest Quest,Adventure,2022-01-01,Publisher16,Xbox Series X,38.0,63
4829,4268,Ava Taylor,38.0,F,Australia,Strategy,nwtydllv@example.com,3562,73,86,80,0.5052319186823757,4181,31,Legends Empire,FPS,2022-01-01,Publisher20,Switch,86.0,93
4830,4271,Sophia Davis,61.0,M,Germany,Simulation,pimujjyp@example.com,1025,71,83,32,2.837832895877068,9899,39,Legends Chronicles,FPS,2022-01-01,Publisher18,PS5,74.0,75
4831,4273,Sophia Smith,62.0,,UK,Simulation,xrcvbfwr@example.com,1968,77,55,46,1.9072542303905988,9542,40,Legends Saga,FPS,2022-01-01,Publisher16,PS5,100.0,87
4832,4274,Olivia Johnson,48.0,M,Canada,Strategy,oonqzkiu@example.com,1859,152,81,81,4.602103628682566,6977,38,Adventure Saga,Strategy,2022-01-01,Publisher20,PC,36.0,85
4833,4986,Sophia Johnson,19.0,Other,France,Adventure,qvdmjmgf@example.com,1859,85,76,86,3.767474243303694,8417,35,Adventure Saga,Strategy,2022-01-01,Publisher20,PC,36.0,85
4834,4275,Michael Moore,35.0,Other,Australia,Action,jjgnoeij@example.com,4689,17,93,15,4.727388960309808,8680,31,Battle Empire,FPS,2022-01-01,Publisher3,PC,,95
4835,4280,Sophia Taylor,33.0,M,UK,Simulation,gcqueicf@example.com,712,154,49,33,2.9451947633187223,4001,40,Mystery Quest,Adventure,2022-01-01,Publisher11,Xbox Series X,,98
4836,4287,Olivia Jones,,Other,France,RPG,faaxfoxq@example.com,3670,118,32,52,2.9502848755453353,8733,43,Legends Saga,RPG,2022-01-01,Publisher20,Switch,20.0,89
4837,4289,Emma Jones,50.0,Other,USA,Action,tldcrsve@example.com,905,70,7,87,4.283291032398069,6914,5,Legends of Duty,Strategy,2022-01-01,Publisher2,Xbox Series X,78.0,90
4838,4290,James Miller,22.0,M,UK,Simulation,dkjjayad@example.com,1274,85,44,87,1.2831538441576174,278,35,Quest Chronicles,FPS,2022-01-01,Publisher1,PC,,89
4839,4292,Olivia Moore,37.0,F,Germany,Simulation,vfblvfds@example.com,2421,186,52,25,3.153597850312574,3563,14,Legends Legends,Sports,2022-01-01,Publisher11,PS5,51.0,62
4840,4295,Olivia Moore,38.0,Other,UK,Simulation,opiffooe@example.com,3916,17,7,20,4.211287274073893,438,27,Mystery Quest,Strategy,2022-01-01,Publisher12,Xbox Series X,,78
4841,4295,Olivia Moore,38.0,Other,UK,Simulation,opiffooe@example.com,1388,96,86,48,4.3954604980937955,1136,3,Space World,Sports,2022-01-01,Publisher2,Xbox Series X,66.0,73
4842,4296,Ava Wilson,21.0,M,France,Action,wnnwtpuo@example.com,4381,74,42,23,3.7393722399529046,8376,26,Fantasy Saga,Sports,2022-01-01,Publisher3,PS5,,84
4843,4298,James Williams,16.0,Other,USA,RPG,pdymeqsx@example.com,4579,71,10,51,1.4646198211976096,9158,35,Heroes Saga,Strategy,2022-01-01,Publisher5,Xbox Series X,30.0,78
4844,4299,Sophia Wilson,15.0,M,USA,Simulation,wzzmaevd@example.com,2770,44,28,49,4.098271226359128,3220,45,Heroes of Warcraft,Strategy,2022-01-01,Publisher4,PC,38.0,87
4845,4299,Sophia Wilson,15.0,M,USA,Simulation,wzzmaevd@example.com,3795,114,63,14,0.754901811462046,2251,3,War Chronicles,Strategy,2022/01/01,Publisher20,Switch,69.0,72
4846,4300,William Williams,,F,Germany,Adventure,cdmkctrc@example.com,4844,170,45,21,4.870146113818138,8349,43,Battle Empire,Sports,2022-01-01,Publisher1,PS5,22.0,90
4847,4301,William Wilson,31.0,M,France,Strategy,obbzzxdg@example.com,648,22,50,86,4.336099699097174,5848,48,Adventure Saga,Sports,2022-01-01,Publisher1,Switch,29.0,83
